0 - moving, 1 - collided, 2 - enemyDestroyed, 3 -asteroidDestroyed
playerPosx, events, playerScore
3.32633, 4.00, 0.00
3.518805, 4.00, 0.00
3.73557, 4.00, 0.00
3.948024, 4.00, 0.00
4.145564, 4.00, 0.00
4.325145, 4.00, 0.00
4.4906, 4.00, 0.00
4.630016, 4.00, 0.00
4.75456, 4.00, 0.00
4.863384, 4.00, 0.00
4.962314, 4.00, 0.00
5.050051, 4.00, 0.00
5.129811, 4.00, 0.00
5.197922, 4.00, 0.00
5.255441, 4.00, 0.00
5.307732, 4.00, 0.00
5.353068, 4.00, 0.00
5.396483, 4.00, 0.00
5.438151, 4.00, 0.00
5.48043, 4.00, 0.00
5.523265, 4.00, 0.00
5.568803, 4.00, 0.00
5.6102, 4.00, 0.00
5.700621, 4.00, 0.00
5.820213, 4.00, 0.00
5.961923, 4.00, 0.00
6.117143, 4.00, 0.00
6.258252, 4.00, 0.00
6.415126, 4.00, 0.00
6.566538, 4.00, 0.00
6.745973, 4.00, 0.00
6.977277, 4.00, 0.00
7.319518, 4.00, 0.00
7.703227, 4.00, 0.00
8.052052, 4.00, 0.00
8.369167, 4.00, 0.00
8.694844, 4.00, 0.00
9.067892, 4.00, 0.00
9.477408, 4.00, 0.00
9.959668, 4.00, 0.00
10.39149, 4.00, 0.00
10.78405, 4.00, 0.00
11.12553, 4.00, 0.00
11.42276, 4.00, 0.00
11.65559, 4.00, 0.00
11.84086, 4.00, 0.00
11.93231, 4.00, 0.00
11.86368, 4.00, 0.00
11.68912, 4.00, 0.00
11.42046, 4.00, 0.00
11.05966, 4.00, 0.00
10.68107, 4.00, 0.00
10.33689, 4.00, 0.00
9.707293, 4.00, 0.00
8.987568, 4.00, 0.00
8.161717, 4.00, 0.00
7.410944, 4.00, 0.00
6.651443, 4.00, 0.00
5.866416, 4.00, 0.00
5.121962, 4.00, 0.00
4.394598, 4.00, 0.00
3.698167, 4.00, 0.00
2.98587, 4.00, 0.00
2.338328, 4.00, 0.00
1.64408, 4.00, 0.00
1.012945, 4.00, 0.00
0.3600096, 4.00, 0.00
-0.264361, 4.00, 0.00
-1.036516, 4.00, 0.00
-1.753871, 4.00, 0.00
-2.406012, 4.00, 0.00
-3.036257, 4.00, 0.00
-3.609208, 4.00, 0.00
-4.13667, 4.00, 0.00
-4.616181, 4.00, 0.00
-5.054299, 4.00, 0.00
-5.445991, 4.00, 0.00
-5.788877, 4.00, 0.00
-6.001618, 4.00, 0.00
-6.170826, 4.00, 0.00
-6.324652, 4.00, 0.00
-6.295138, 4.00, 0.00
-6.162735, 4.00, 0.00
-5.96979, 4.00, 0.00
-5.794385, 4.00, 0.00
-5.553547, 4.00, 0.00
-5.334603, 4.00, 0.00
-5.11137, 4.00, 0.00
-4.904031, 4.00, 0.00
-4.691348, 4.00, 0.00
-4.497999, 4.00, 0.00
-4.212258, 4.00, 0.00
-3.952493, 4.00, 0.00
-3.555786, 4.00, 0.00
-3.133559, 4.00, 0.00
-2.776109, 4.00, 0.00
-2.486346, 4.00, 0.00
-2.222926, 4.00, 0.00
-2.042836, 4.00, 0.00
-2.002285, 4.00, 0.00
-1.965421, 4.00, 0.00
-1.925309, 4.00, 0.00
-1.888843, 4.00, 0.00
-1.849097, 4.00, 0.00
-1.810764, 4.00, 0.00
-1.804506, 4.00, 0.00
-1.814214, 4.00, 0.00
-1.82524, 4.00, 0.00
-1.835263, 4.00, 0.00
-1.846575, 4.00, 0.00
-1.856858, 4.00, 0.00
-1.866207, 4.00, 0.00
-1.865907, 4.00, 0.00
-1.817247, 4.00, 0.00
-1.773011, 4.00, 0.00
-1.64702, 4.00, 0.00
-1.532482, 4.00, 0.00
-1.37997, 4.00, 0.00
-1.144549, 4.00, 0.00
-0.8315545, 4.00, 0.00
-0.5250207, 4.00, 0.00
-0.2463535, 4.00, 0.00
-0.006215109, 4.00, 0.00
0.2076933, 4.00, 0.00
0.404355, 4.00, 0.00
0.5831382, 4.00, 0.00
0.7478683, 4.00, 0.00
0.8932237, 4.00, 0.00
0.9835765, 4.00, 0.00
1.045919, 4.00, 0.00
1.091598, 4.00, 0.00
1.133124, 4.00, 0.00
1.157678, 4.00, 0.00
1.173402, 4.00, 0.00
1.1745, 4.00, 0.00
1.039134, 4.00, 0.00
0.8654879, 4.00, 0.00
0.7076275, 4.00, 0.00
0.5509226, 4.00, 0.00
0.3908691, 4.00, 0.00
0.2387668, 4.00, 0.00
0.06310049, 4.00, 0.00
-0.140584, 4.00, 0.00
-0.3257518, 4.00, 0.00
-0.51608, 4.00, 0.00
-0.7770817, 4.00, 0.00
-1.018755, 4.00, 0.00
-1.236259, 4.00, 0.00
-1.42959, 4.00, 0.00
-1.603146, 4.00, 0.00
-1.760924, 4.00, 0.00
-1.902159, 4.00, 0.00
-2.023958, 4.00, 0.00
-2.134685, 4.00, 0.00
-2.235345, 4.00, 0.00
-2.333451, 4.00, 0.00
-2.429237, 4.00, 0.00
-2.516315, 4.00, 0.00
-2.595478, 4.00, 0.00
-2.676242, 4.00, 0.00
-2.749664, 4.00, 0.00
-2.845001, 4.00, 0.00
-3.039445, 4.00, 0.00
-3.288792, 4.00, 0.00
-3.592451, 4.00, 0.00
-3.930087, 4.00, 0.00
-4.256824, 4.00, 0.00
-4.589049, 4.00, 0.00
-4.899869, 4.00, 0.00
-5.208826, 4.00, 0.00
-5.489695, 4.00, 0.00
-5.778022, 4.00, 0.00
-6.086326, 4.00, 0.00
-6.357803, 4.00, 0.00
-6.604601, 4.00, 0.00
-6.822365, 4.00, 0.00
-7.013734, 4.00, 0.00
-7.187706, 4.00, 0.00
-7.341463, 4.00, 0.00
-7.481242, 4.00, 0.00
-7.608314, 4.00, 0.00
-7.701839, 4.00, 0.00
-7.775866, 4.00, 0.00
-7.843163, 4.00, 0.00
-7.888946, 4.00, 0.00
-7.899776, 4.00, 0.00
-7.90962, 4.00, 0.00
-7.870183, 4.00, 0.00
-7.834331, 4.00, 0.00
-7.737955, 4.00, 0.00
-7.65034, 4.00, 0.00
-7.506908, 4.00, 0.00
-7.292937, 4.00, 0.00
-7.098417, 4.00, 0.00
-6.921581, 4.00, 0.00
-6.626658, 4.00, 0.00
-6.358546, 4.00, 0.00
-5.978444, 4.00, 0.00
-5.703279, 4.00, 0.00
-5.453128, 4.00, 0.00
-5.212521, 4.00, 0.00
-4.973992, 4.00, 0.00
-4.754949, 4.00, 0.00
-4.555818, 4.00, 0.00
-4.37699, 4.00, 0.00
-4.218818, 4.00, 0.00
-4.064027, 4.00, 0.00
-3.918912, 4.00, 0.00
-3.797984, 4.00, 0.00
-3.705645, 4.00, 0.00
-3.639297, 4.00, 0.00
-3.578981, 4.00, 0.00
-3.543942, 4.00, 0.00
-3.707835, 4.00, 0.00
-3.914015, 4.00, 0.00
-4.121245, 4.00, 0.00
-4.281043, 4.00, 0.00
-4.426314, 4.00, 0.00
-4.556179, 4.00, 0.00
-4.674237, 4.00, 0.00
-4.785963, 4.00, 0.00
-4.887532, 4.00, 0.00
-4.979867, 4.00, 0.00
-5.063808, 4.00, 0.00
-5.133522, 4.00, 0.00
-5.192498, 4.00, 0.00
-5.239514, 4.00, 0.00
-5.282257, 4.00, 0.00
-5.321113, 4.00, 0.00
-5.360837, 4.00, 0.00
-5.396949, 4.00, 0.00
-5.429778, 4.00, 0.00
-5.455224, 4.00, 0.00
-5.478356, 4.00, 0.00
-5.497186, 4.00, 0.00
-5.505507, 4.00, 0.00
-5.506474, 4.00, 0.00
-5.505152, 4.00, 0.00
-5.499552, 4.00, 0.00
-5.509856, 4.00, 0.00
-5.552215, 4.00, 0.00
-5.590724, 4.00, 0.00
-5.66532, 4.00, 0.00
-5.79032, 4.00, 0.00
-5.919353, 4.00, 0.00
-6.032257, 4.00, 0.00
-6.132697, 4.00, 0.00
-6.221807, 4.00, 0.00
-6.342405, 4.00, 0.00
-6.458638, 4.00, 0.00
-6.564305, 4.00, 0.00
-6.649368, 4.00, 0.00
-6.709103, 4.00, 0.00
-6.750211, 4.00, 0.00
-6.787582, 4.00, 0.00
-6.803961, 4.00, 0.00
-6.81885, 4.00, 0.00
-6.832386, 4.00, 0.00
-6.829295, 4.00, 0.00
-6.837482, 4.00, 0.00
-6.849324, 4.00, 0.00
-6.866688, 4.00, 0.00
-6.882473, 4.00, 0.00
-6.923216, 4.00, 0.00
-6.969053, 4.00, 0.00
-7.030518, 4.00, 0.00
-7.086395, 4.00, 0.00
-7.137192, 4.00, 0.00
-7.178972, 4.00, 0.00
-7.216954, 4.00, 0.00
-7.251483, 4.00, 0.00
-7.280674, 4.00, 0.00
-7.300612, 4.00, 0.00
-7.364927, 4.00, 0.00
-7.423394, 4.00, 0.00
-7.478745, 4.00, 0.00
-7.531264, 4.00, 0.00
-7.579009, 4.00, 0.00
-7.622413, 4.00, 0.00
-7.646475, 4.00, 0.00
-7.661751, 4.00, 0.00
-7.675639, 4.00, 0.00
-7.690464, 4.00, 0.00
-7.703941, 4.00, 0.00
-7.65021, 4.00, 0.00
-7.559576, 4.00, 0.00
-7.310026, 4.00, 0.00
-6.940201, 4.00, 0.00
-6.148717, 4.00, 0.00
-5.358805, 4.00, 0.00
-4.49994, 4.00, 0.00
-3.666368, 4.00, 0.00
-2.908575, 4.00, 0.00
-2.219672, 4.00, 0.00
-1.494422, 4.00, 0.00
-0.7977155, 4.00, 0.00
-0.124757, 4.00, 0.00
0.4870235, 4.00, 0.00
0.9969999, 4.00, 0.00
1.460615, 4.00, 0.00
1.882083, 4.00, 0.00
2.249841, 4.00, 0.00
2.597361, 4.00, 0.00
3.082645, 4.00, 0.00
3.578797, 4.00, 0.00
4.117821, 4.00, 0.00
4.713413, 4.00, 0.00
5.309847, 4.00, 0.00
5.852059, 4.00, 0.00
6.465948, 4.00, 0.00
7.024028, 4.00, 0.00
7.634747, 4.00, 0.00
8.189946, 4.00, 0.00
8.734262, 4.00, 0.00
9.180706, 4.00, 0.00
9.524982, 4.00, 0.00
9.644412, 4.00, 0.00
9.678204, 4.00, 0.00
9.669334, 4.00, 0.00
9.619481, 4.00, 0.00
9.534572, 4.00, 0.00
9.411193, 4.00, 0.00
9.310029, 4.00, 0.00
9.213662, 4.00, 0.00
9.101863, 4.00, 0.00
8.916648, 4.00, 0.00
8.748271, 4.00, 0.00
8.575406, 4.00, 0.00
8.418257, 4.00, 0.00
8.277594, 4.00, 0.00
8.123324, 4.00, 0.00
8.031466, 4.00, 0.00
7.998546, 4.00, 0.00
7.968619, 4.00, 0.00
7.976604, 4.00, 0.00
8.012454, 4.00, 0.00
8.069239, 4.00, 0.00
8.140657, 4.00, 0.00
8.227577, 4.00, 0.00
8.306596, 4.00, 0.00
8.382828, 4.00, 0.00
8.460928, 4.00, 0.00
8.531928, 4.00, 0.00
8.605272, 4.00, 0.00
8.678545, 4.00, 0.00
8.745157, 4.00, 0.00
8.805714, 4.00, 0.00
8.860765, 4.00, 0.00
8.908611, 4.00, 0.00
8.945512, 4.00, 0.00
8.976858, 4.00, 0.00
9.005355, 4.00, 0.00
9.03126, 4.00, 0.00
9.054811, 4.00, 0.00
9.076221, 4.00, 0.00
9.095685, 4.00, 0.00
9.10898, 4.00, 0.00
9.112268, 4.00, 0.00
9.113057, 4.00, 0.00
9.113774, 4.00, 0.00
9.114427, 4.00, 0.00
9.11502, 4.00, 0.00
9.115559, 4.00, 0.00
9.116049, 4.00, 0.00
9.116494, 4.00, 0.00
9.116899, 4.00, 0.00
9.117268, 4.00, 0.00
9.117602, 4.00, 0.00
9.115709, 4.00, 0.00
9.113989, 4.00, 0.00
9.112425, 4.00, 0.00
9.108803, 4.00, 0.00
9.10551, 4.00, 0.00
9.102516, 4.00, 0.00
9.101995, 4.00, 0.00
9.101521, 4.00, 0.00
9.101089, 4.00, 0.00
9.100698, 4.00, 0.00
9.102538, 4.00, 0.00
9.036031, 4.00, 0.00
8.949178, 4.00, 0.00
8.784442, 4.00, 0.00
8.548906, 4.00, 0.00
8.310589, 4.00, 0.00
8.074142, 4.00, 0.00
7.839397, 4.00, 0.00
7.603996, 4.00, 0.00
7.385598, 4.00, 0.00
7.187054, 4.00, 0.00
6.984566, 4.00, 0.00
6.800486, 4.00, 0.00
6.602347, 4.00, 0.00
6.292455, 4.00, 0.00
6.001938, 4.00, 0.00
5.729034, 4.00, 0.00
5.467744, 4.00, 0.00
5.230207, 4.00, 0.00
5.005466, 4.00, 0.00
4.801157, 4.00, 0.00
4.61542, 4.00, 0.00
4.446568, 4.00, 0.00
4.288668, 4.00, 0.00
4.145123, 4.00, 0.00
4.014627, 4.00, 0.00
3.893794, 4.00, 0.00
3.779549, 4.00, 0.00
3.671291, 4.00, 0.00
3.570675, 4.00, 0.00
3.479206, 4.00, 0.00
3.396052, 4.00, 0.00
3.322658, 4.00, 0.00
3.260334, 4.00, 0.00
3.203677, 4.00, 0.00
3.152171, 4.00, 0.00
3.105346, 4.00, 0.00
3.064978, 4.00, 0.00
3.026081, 4.00, 0.00
2.990719, 4.00, 0.00
2.958573, 4.00, 0.00
2.929348, 4.00, 0.00
2.902781, 4.00, 0.00
2.878628, 4.00, 0.00
2.854472, 4.00, 0.00
2.832511, 4.00, 0.00
2.812547, 4.00, 0.00
2.787799, 4.00, 0.00
2.721313, 4.00, 0.00
2.520109, 4.00, 0.00
2.231622, 4.00, 0.00
1.934173, 4.00, 0.00
1.663764, 4.00, 0.00
1.411339, 4.00, 0.00
1.181862, 4.00, 0.00
0.9732462, 4.00, 0.00
0.7923942, 4.00, 0.00
0.6279832, 4.00, 0.00
0.4785186, 4.00, 0.00
0.3404422, 4.00, 0.00
0.2149181, 4.00, 0.00
0.1052048, 4.00, 0.00
0.005465341, 4.00, 0.00
-0.08300726, 4.00, 0.00
-0.1634369, 4.00, 0.00
-0.2365548, 4.00, 0.00
-0.3030255, 4.00, 0.00
-0.3612564, 4.00, 0.00
-0.4141935, 4.00, 0.00
-0.4601186, 4.00, 0.00
-0.4886709, 4.00, 0.00
-0.4816376, 4.00, 0.00
-0.4488506, 4.00, 0.00
-0.3992499, 4.00, 0.00
-0.2903734, 4.00, 0.00
-0.1012193, 4.00, 0.00
0.1125271, 4.00, 0.00
0.306842, 4.00, 0.00
0.5692682, 4.00, 0.00
0.8606242, 4.00, 0.00
1.123294, 4.00, 0.00
1.366483, 4.00, 0.00
1.587564, 4.00, 0.00
1.803943, 4.00, 0.00
2.005049, 4.00, 0.00
2.192273, 4.00, 0.00
2.362476, 4.00, 0.00
2.519406, 4.00, 0.00
2.65987, 4.00, 0.00
2.77217, 4.00, 0.00
2.858863, 4.00, 0.00
2.906884, 4.00, 0.00
2.95054, 4.00, 0.00
2.983628, 4.00, 0.00
3.018108, 4.00, 0.00
3.062648, 4.00, 0.00
